score-Bs_1,RMSD-s-Bs_1,RMS-Bs_1,score-Bs_2,RMSD-s-Bs_2,RMS-Bs_2,score-c1_MC,RMSD-s-c1_MC,RMS-c1_MC,score-c1_NM,RMSD-s-c1_NM,RMS-c1_NM,score-c2_MC,RMSD-s-c2_MC,RMS-c2_MC,score-c2_NM,RMSD-s-c2_NM,RMS-c2_NM,score-c3_MC,RMSD-s-c3_MC,RMS-c3_MC,score-c3_NM,RMSD-s-c3_NM,RMS-c3_NM,score-Md_1,RMSD-s-Md_1,RMS-Md_1,score-Md_2,RMSD-s-Md_2,RMS-Md_2,score-Md_3,RMSD-s-Md_3,RMS-Md_3,score-Nd_1,RMSD-s-Nd_1,RMS-Nd_1,score-Nd_2,RMSD-s-Nd_2,RMS-Nd_2,score-Nd_3,RMSD-s-Nd_3,RMS-Nd_3,y
-6630,1200.684383030913,12845.666666666666,-5815,286.60022679682913,4417.0,-5890,440.86113823955594,1954.111111111111,-6358,378.1301297988978,4787.444444444444,-5361,299.49898163433596,5149.3,-4928,429.43399958549935,16515.7,-4698,372.6223719783407,10256.888888888889,-4963,315.63883877496596,10755.111111111111,-6672,501.42082077450584,12650.222222222223,-5842,345.2813490474122,4879.4,-5590,342.76079122326286,10609.6,-5227,336.90011872956336,10388.2,-6129,510.63990356327247,5557.0,-6129,762.2914403297507,12531.9,1
-4848,402.8900533169503,4525.111111111111,-6198,299.6261670815878,5447.6,-5876,209.17227349721898,3187.3,-6414,378.55151564879515,4142.4,-5799,354.02881238678657,16280.8,-5086,381.32317002773306,10188.5,-4780,654.4823068655073,8280.3,-5462,567.8387442805994,6215.777777777777,-7730,735.9321707874961,14747.7,-5730,406.60132808439874,12307.5,-5261,334.17841024899377,10552.222222222223,-6103,329.1888271959167,24569.777777777777,-5346,262.48978816116215,7177.333333333333,-6816,823.7319922533809,15777.444444444445,1
-6685,1013.7204304496935,9608.666666666666,-6406,617.255294643493,6224.555555555556,-5354,855.2481803546847,13901.8,-5945,393.73894825759874,10111.375,-5285,449.2280896640427,8388.555555555555,-4530,388.638135030521,8230.5,-5138,657.1787884586666,15334.0,-5136,655.2729711095,16034.222222222223,-7145,602.0804876262423,12761.555555555555,-5986,702.5614635033717,17933.8,-4309,399.4781095379294,15581.8,-5632,296.56628264184445,8400.8,-5137,673.3537331893245,8809.2,-6669,913.4918116764939,15467.2,1
-7186,1226.1681613873357,13936.9,-4797,466.1857045331916,15717.888888888889,-5213,669.0198653604497,10888.555555555555,-6093,257.265699229402,4112.3,-4839,375.23107547216244,14858.0,-5333,385.8354411589443,10022.333333333334,-4917,408.36563248628454,6710.571428571428,-6100,335.7320360049068,14390.0,-8008,1003.7271712846076,15540.0,-6044,666.5449797275506,3753.0,-4989,302.9362969338579,13001.8,-5864,188.74172829556696,5853.0,-5844,398.2845214165401,4772.4,-6845,850.2091742624242,20130.4,1
-5651,411.0414934954864,2579.75,-5473,540.0578580115301,9367.0,-5891,1076.6478718689787,9167.4,-7563,441.70981424460376,1903.6,-6133,270.7715538512124,3550.0,-5151,542.3793500632191,17287.875,-7510,660.0463525389713,6850.875,-4347,320.75175759456016,3312.0,-6160,825.02606625488,19441.8,-6266,532.198167978809,7683.5,-5586,516.7111862539839,14411.8,-6414,603.7565403372432,3555.6,-6036,758.2056713056185,10271.3,-6773,1027.6885179858718,6390.7,1
-4127,1219.6930498295326,7065.888888888889,-6247,978.4265174247881,5272.3,-4571,1299.8884144417934,11642.0,-7508,346.42984859853027,1743.5,-6251,764.4970160177213,12721.0,-6129,802.3972146013441,11923.0,-7474,930.8163352670584,7793.4,-6103,899.760684849033,16247.9,-4900,353.4400090538755,1505.3,-5284,586.356441546615,13985.777777777777,-4484,791.0260488757641,17747.4,-5886,937.2968366531487,16722.8,-4909,628.6603534500991,13520.9,-5816,645.9484809177877,7364.9,1
-6347,732.4363726631791,5576.2,-5971,899.1111666529322,5044.4,-5492,1482.948744762217,16752.14285714286,-7338,409.685817591723,802.0,-6683,372.45316218914564,14606.555555555555,-5630,581.7229924972855,12983.3,-7174,890.2315204484752,7812.6,-4761,574.8829832621975,11928.555555555555,-6534,569.7002369667748,9683.3,-6881,1313.932437380248,6152.7,-7015,752.393628920062,16001.666666666666,-6640,555.3903754439741,8228.888888888889,-5251,441.0066766942288,11713.0,-6278,1109.7252913321495,13453.333333333334,1
282,1884.2436213747303,7868.666666666667,-4953,515.4278319997878,9506.2,-6176,787.481834711128,20484.6,-7500,1263.11288489984,5724.0,-6323,959.3497540612032,4148.555555555556,-4725,549.3311842595502,8184.75,-4765,861.9500859198749,4038.5555555555557,-5013,676.5712157637196,6458.6,-6276,421.41581602971627,8186.4,-6941,947.7106362176164,11884.4,-5540,832.9622877654831,5740.222222222223,-6147,1165.0133733137986,4996.2,-6323,576.9307680399058,13997.333333333334,-5239,798.0750340663451,12894.3,1
-6773,306.26558633806707,2434.5,-5883,638.4798274025594,3141.9,-3547,722.5338068497667,9981.857142857143,-6817,953.3057222108745,5866.4,-5738,861.1219483905865,5174.8,-5081,1121.3170827201377,11693.8,-6912,1503.2975387460722,7992.5,-6427,1237.6947281135201,16889.3,-5762,857.5669303325581,7925.9,-6073,988.5844475190497,6835.333333333333,-5910,618.22451872726,8569.777777777777,-6177,1002.3073380954547,9310.666666666666,-5974,642.1082774735137,13536.9,-4869,1243.4911499484024,10069.6,1
-7071,1055.1730142493184,11220.5,-7114,1050.6902302772198,7948.4,-5256,1381.083143767963,7330.7,-6590,163.5494114939087,4693.2,-6353,695.2549532365801,6936.6,-6193,651.2458521940852,15263.1,-6690,639.4396852801048,550.4444444444445,-5357,556.1901203725208,9764.4,-6902,742.605622865265,3145.3333333333335,-6243,505.86137861572314,12770.25,-7011,772.19443147435,10156.5,-5807,442.222494198339,7527.125,-6073,531.7813554460142,9028.5,-5219,1000.3649534045068,17065.8,1
-7334,963.8028519878949,8251.375,-4569,711.4152373965551,13373.8,-6741,1919.9255089716373,11595.9,-7422,302.1858534081288,8788.8,-6633,787.1486909907122,4582.666666666667,-5316,840.4357500725442,17846.375,-7438,1091.800189742149,10987.111111111111,-4492,830.6235248293896,15163.2,-6050,727.4574970402052,6703.2,-4954,346.17015726052966,15818.222222222223,-6466,478.37293680418856,4491.111111111111,-5780,432.0348351295678,13268.555555555555,-5960,587.4294510832764,3138.2,-6583,707.9678241276259,14898.1,1
-7714,1262.5090538729264,6932.333333333333,-5382,311.5387776826449,1435.1,-5144,785.2202804875127,2211.0,-7368,410.85628739120943,3591.1111111111113,-6102,524.9825393921858,4748.666666666667,-5668,873.5960221979045,6729.2,-7558,525.5302940839887,721.8,-5326,839.6275629375467,18367.222222222223,-6537,257.15170619694516,8224.5,-6029,560.6336504349407,10165.5,-7488,1282.663548159755,14675.444444444445,-6178,1097.906189070815,18974.1,-6235,483.6872522867336,5657.444444444444,-7313,899.1771238193285,4154.25,1
-7365,1545.452506549457,9880.1,-5792,513.0074171003762,4042.9,-6680,1994.9201512842562,16922.6,-6259,387.0266842492712,8129.111111111111,-6164,476.3058202195308,1912.125,-6464,1237.4905292566891,16049.5,-7051,1262.7767765919675,3460.125,-4342,422.2880940483641,8175.25,-6105,851.9273443199245,2776.8,-6751,879.2935857834954,2373.2,-5872,350.179001845245,2407.777777777778,-6310,538.1298054373127,12294.875,-5565,696.2909521169984,9893.3,-4556,868.8604318301066,9025.9,1
-7308,772.7344238455511,14662.57142857143,-6166,590.9599430765073,4157.777777777777,-5792,1445.4501883197422,9720.0,-7102,319.6082478578442,2671.3333333333335,-6269,1025.1828021273943,6722.333333333333,-5732,572.8178069857832,21247.8,-7679,301.19496702842986,678.7142857142857,-5275,537.0007821223319,15492.8,-6813,458.1642112217493,4334.666666666667,-6349,810.953729023603,14263.111111111111,-7422,1068.3894536597386,15917.888888888889,-6494,784.3369237770232,15504.8,-5782,371.16333631196335,1801.3333333333333,-6509,1035.0847356617737,9320.9,1
-5347,555.8316291827956,11068.5,-6406,670.2864238517772,7945.6,-5774,230.3106814717929,8769.7,-6605,412.37822744312575,2960.777777777778,-6208,493.1771385617926,2015.2,-5222,382.2970572735328,9239.7,-4872,190.95303539980517,2951.1111111111113,-5137,216.55117178162863,7004.5,-7928,899.547352839192,21850.9,-4557,379.56524838000905,3736.4444444444443,-5232,512.3739259564204,13638.3,-5486,388.6092010119012,6428.888888888889,-5522,125.73163660927888,4766.111111111111,-7111,893.5497132224912,12295.0,1
-6152,705.8084586110556,9121.444444444445,-5715,899.1092814558194,4094.125,-5027,753.8289991768679,15718.1,-7410,376.1530749608065,7212.777777777777,-5411,335.5687708950261,13617.0,-6419,911.6629494135036,10432.444444444445,-6292,1500.9817363444179,15284.666666666666,-6580,1692.3519019400194,15674.9,-5986,506.6600931591112,2591.6,-5411,479.3332818214524,7465.222222222223,-5479,379.44787699765317,7632.333333333333,-6127,289.8671840257189,3101.5,-4783,605.5682950749658,15825.6,-5113,729.7772331335107,13505.6,1
-7290,901.4418217637199,7370.333333333333,-6107,894.1110054126359,13013.5,-6132,1148.568887790366,16626.6,-6973,466.97238676392146,4817.5,-6001,947.1732343148567,5040.333333333333,-5111,367.08040630270904,12243.555555555555,-7095,874.8746082993367,10537.111111111111,-5458,681.4213380867957,11845.7,-6087,758.8627609785564,10611.9,-6415,686.1178907447305,3243.8,-6838,693.9410637799172,1900.8,-6144,354.54500419552363,4181.5,-6050,687.3508565499859,21748.4,-4448,620.1756605994785,7997.5,1
-5495,479.66279822391743,5755.8,-5376,498.3955858552523,5271.7,-5960,1096.4303397845201,7098.1,-7550,438.794560890027,908.0,-6017,729.4006375100058,2882.4,-6979,1026.3811377845961,13599.8,-6976,709.9473501605662,4089.6,-4470,803.1187707929618,1773.1,-5804,418.1110020078384,5075.5,-7378,891.7940120902352,4026.9,-5166,394.66976350136093,11223.555555555555,-5951,498.86667475756917,1179.857142857143,-5270,701.7153268954573,6345.2,-6214,1018.7833460421521,7638.222222222223,1
-5225,596.797696041131,5586.2,-5262,428.76950684488145,10308.1,-5497,154.64423687937284,3621.4,-6072,491.9864327397642,4693.6,-5951,423.90678220570754,14054.3,-4787,455.5765577814557,7706.0,-4572,752.8456795943933,14231.666666666666,-5010,550.6084271058704,16843.7,-7427,719.2771062362264,19394.88888888889,-6203,651.8102561328714,7283.7,-4867,426.57829293109,18807.8,-5317,329.6969669256848,2995.5,-6267,575.9402833627813,4957.7,-5946,613.9646976822027,18389.8,1
-4680,643.2222322028351,11582.2,-5387,450.61983977628205,12823.5,-5600,385.31557196666233,6998.4,-6201,391.74034767942914,3459.5,-6209,374.9663451564659,2697.0,-5391,688.5338870239041,16402.333333333332,-6135,621.8080089545319,18683.4,-5218,662.8164451792042,6603.5,-6321,556.209394023517,14087.7,-5181,205.53160340931046,18870.6,-5084,215.8104724057666,11179.7,-5745,324.8756069636502,4024.0,-5325,422.62159197087635,6053.1,-6571,614.9918373442018,14187.7,1
-6920,816.9834004086061,12839.888888888889,-5330,434.55090610882644,2461.8,-4677,733.3616661193385,20305.11111111111,-6349,482.8560862203147,1877.7777777777778,-5071,676.540175728685,8372.125,-6008,1050.420973811083,12456.222222222223,-5430,276.38489353616995,6645.875,-5156,853.5809803410572,18013.9,-6828,864.4321893590022,20680.7,-4592,297.4547584647657,5028.777777777777,-5697,700.5009707345134,15315.5,-5679,311.90244597064344,2077.1111111111113,-5986,758.3394790145775,13693.777777777777,-6123,672.6433304508421,11177.3,1
-2133,618.1423784210236,10241.1,-2670,331.97079690840326,5912.8,-3398,722.7687675584946,5916.555555555556,-4070,390.87313798725097,7350.4,-2759,654.0223925830063,5932.9,-3391,635.2288787477011,20289.88888888889,-3420,560.9994295897264,13730.7,-2974,394.0203167350659,5607.1,-3487,299.9017534600215,4282.777777777777,-3364,215.82131383664012,13424.333333333334,-2955,326.1524675650393,7598.222222222223,-2668,982.9595922518888,14535.4,-4529,642.6674926996368,9051.444444444445,-3208,788.5838220788225,18873.222222222223,1
-4162,640.5940144569149,6537.111111111111,-4928,346.78142687388885,11555.555555555555,-4933,717.5689235188466,15142.8,-5923,386.9586541221168,1428.375,-5387,469.51566534036,1818.7,-5656,907.2927642167109,15857.9,-5369,708.5274588892119,14800.3,-3773,256.4563120689367,6761.7,-5812,271.53690356928536,4848.3,-5576,849.5131311521926,9542.0,-3977,270.6126565342885,18033.333333333332,-4999,387.71671359383,7607.7,-5789,481.59096687437983,17853.625,-5648,401.94167409588175,0.0,1
-5729,629.0815924822459,10674.1,-5108,748.346391043381,15335.666666666666,-5730,1281.6442371490161,24006.666666666668,-6559,533.4840525967013,2677.0,-5089,264.04797543881267,9641.555555555555,-4985,518.2149746967949,13178.7,-4992,622.4169743829237,16197.8,-5307,611.6476436642289,9290.1,-6018,621.3754903438017,11662.875,-6420,1091.096001447627,7753.625,-5764,553.6436880642026,20112.88888888889,-5849,700.1409029264203,26601.444444444445,-5516,182.6697566648476,2116.0,-5544,588.9502865267981,4005.6,1
-4672,607.2857646940195,8587.375,-5895,725.7106861553025,9597.5,-4963,742.0949804438789,16218.8,-6857,325.3343049848938,7015.1,-5861,400.07380569090094,2806.0,-4646,393.0822941827895,13547.0,-5876,318.5914066245353,2643.75,-5622,363.31238624632226,1794.9,-5498,545.8455917198598,4411.8,-6064,383.1177493624444,4118.777777777777,-5647,557.6634149511692,7957.0,-6527,850.4501349866227,17756.555555555555,-5753,581.4323348421572,11854.5,-6050,825.2741423308962,11777.4,1
-5519,614.0208465516472,6912.6,-5761,527.2206369253782,11452.9,-5549,147.143689318023,5300.714285714285,-5854,350.4189492593188,3847.7,-5983,583.5782381137897,12377.7,-4664,401.5729572568397,10936.1,-7854,1004.2333849051374,6096.666666666667,-5313,496.0843577457342,14264.5,-7297,958.674858528688,2911.0,-6129,605.1538729942996,9178.8,-6055,579.0527523464474,9429.5,-5486,534.31742542342,10792.222222222223,-5461,446.1910353200719,6260.5,-5223,225.96789594983318,16374.6,1
-3473,735.8158465268324,10346.4,-3459,327.0590772322343,2892.6,-4927,1018.5682519844293,14657.111111111111,-4776,156.028091804331,4121.333333333333,-4117,737.8731327267592,11622.8,-3932,991.3734109809483,19517.9,-4037,471.16159648256564,15471.1,-2952,728.2599879164036,7189.5,-5443,881.9484168589452,23890.3,-4615,456.8748187414137,9768.7,-4259,615.0378524936498,12055.4,-3900,685.1191210293281,4688.4,-5679,1220.7812111234743,17576.88888888889,-3884,1064.0992481906944,13063.0,1
-6367,883.8846078533102,5781.9,-5132,794.9476020468252,12439.5,-5825,920.7590015247702,17565.5,-6389,438.2000114103148,2161.6,-5651,654.0713187413121,4329.6,-4844,775.7442168653272,7091.7,-4919,706.024787100283,9135.9,-4088,811.0944211372682,5686.1,-7770,1124.2225269047046,17515.9,-6051,1256.3895733410086,8439.5,-6640,940.7111352588557,9332.9,-5630,348.049436143781,5580.2,-6398,504.26168801526205,16232.7,-6263,789.765591805567,5323.7,1
-7728,986.1267416601598,12453.111111111111,-6018,344.19965136530647,8074.9,-4994,694.9057562000748,19789.8,-7292,652.6409457593353,1600.7142857142858,-6162,713.5927877064485,9399.0,-5787,918.9623768141988,18261.7,-6314,480.1150252804009,20424.0,-5366,350.2951469832174,2445.5,-5166,124.7188838949449,5196.7,-5641,552.1939514337299,7617.8,-6258,824.2951347277296,18665.0,-6347,658.4717622862744,4468.444444444444,-5072,597.4144290189182,4967.333333333333,-5043,528.162012181024,14116.111111111111,1
-4960,261.32974261457497,5391.25,-6024,520.4879321367596,15100.125,-5228,554.4018037488689,4542.5,-6943,767.5725112326537,4690.3,-5584,422.02584044108295,2607.9,-3662,248.89761889451296,3452.8888888888887,-5530,640.083931996417,12398.9,-5618,1269.7524693157056,13368.666666666666,-5102,195.60618031589934,8305.111111111111,-3754,281.30074542204824,11804.0,-6969,1168.961487817282,7173.4,-5447,591.6960706308605,16287.7,-5748,669.9141437527654,10623.6,-5713,1479.3412757034787,15106.6,1
-4668,768.4375200510592,16417.777777777777,-4585,917.0678491802013,11246.6,-1777,851.1469386134871,12689.444444444445,-3954,274.14261405244093,6976.777777777777,-3784,612.6692862556331,5795.222222222223,-3605,651.0323801471022,11707.6,-3685,1005.5847303932177,4269.3,-3590,1134.5409252693846,8015.777777777777,-5234,919.4943229841076,18751.1,-5142,1189.2614369566093,15199.333333333334,-3551,560.0480138146889,4575.0,-3765,629.7402364722275,3143.222222222222,-4305,770.3746723526613,11680.444444444445,-2773,806.8770910120077,11747.8,1
-7960,1627.9440899490378,4799.3,-4970,1059.7996084166105,9558.7,-6163,576.1111953217018,5139.75,-6410,842.7960533248836,3241.5,-6023,246.04397980848236,2494.9,-6928,764.2857842456588,16097.7,-6985,564.7043120076213,3274.5,-4913,827.4130740215118,4036.1111111111113,-6148,576.3553504566514,4960.5,-6225,746.8970477917283,9084.9,-7596,959.3828015969431,16314.1,-7166,370.1532621766287,1453.0,-6802,789.8032103702261,12824.111111111111,-6484,662.3344245922877,3379.8,1
-6199,660.5927940162346,10442.666666666666,-5862,816.4676111151008,15150.2,-5285,778.9680930564481,12093.3,-6217,478.24171273788966,4193.333333333333,-4922,263.4670546555832,1916.888888888889,-4845,705.1044752287798,17272.222222222223,-5558,729.484201336807,11857.7,-5139,369.8059551230182,12923.222222222223,-6589,690.657836351389,24145.222222222223,-5370,445.94658873008063,11759.0,-4506,445.4269973856557,10628.4,-5202,484.43149829796647,3017.4444444444443,-6165,880.9264668518055,5511.3,-5587,541.7778142375334,12710.1,1
-3912,844.9785559409195,9234.6,-6115,832.3915270598259,10365.333333333334,-4364,1049.3876547777752,15898.7,-5980,451.70068205930716,6229.0,-5085,385.41080680230294,3036.4,-3469,378.3057097110735,10879.3,-4821,481.1716533629139,16566.4,-4604,408.03624869233636,2122.4444444444443,-5810,654.4949885216828,16725.7,-5220,428.2468914072798,12412.9,-4836,488.6212106529965,13541.375,-3971,580.1212091312914,15883.222222222223,-6642,1182.6586532047183,18583.4,-5609,470.94527282901913,20352.9,1
-5128,938.1866338847502,4906.4,-4313,457.47222866529955,14133.4,-4925,3343.4918648024254,23023.0,-6738,733.1567976906496,7751.2,-6010,413.54636983052035,2983.9,-4701,669.9029855135755,7053.4,-6510,747.7854304544859,7831.7,-5005,1050.768866116617,7888.3,-6319,458.32860603622396,10699.444444444445,-4624,590.2334754616651,12159.555555555555,-4722,776.0518088375311,18462.0,-5459,587.870053668325,12474.3,-5657,953.9456431055194,9192.6,-6001,2029.7329110008532,12897.1,1
-5389,424.25403946220956,10303.9,-4668,393.1102262724776,8276.2,-4462,936.7427394968166,6387.0,-6314,249.39047696331943,4515.3,-5519,208.70095831115898,2551.3,-4890,673.4722637198928,7656.8,-6235,503.28768115263694,11785.4,-5408,601.2267910871841,12158.666666666666,-5649,356.008553268041,1970.8,-5096,907.6508359495973,12951.7,-5815,392.3139176730809,10677.7,-5734,371.28572555377906,2103.0,-6212,462.38346546541027,2654.4444444444443,-7049,1104.9481254792024,19904.0,1
-2787,155.422794010273,1382.857142857143,-3643,610.7660845200878,7443.4,-4364,1291.3800525019738,19086.9,-4975,558.7588030626439,3060.6,-3391,151.1485692952487,2408.3,-3693,226.78668391243622,1687.9,-4000,745.1500967366695,13107.666666666666,-3778,390.39600407791187,17974.4,-4793,538.8497580294488,19492.666666666668,-4101,1052.9934282795887,13580.7,-3630,334.9583406932838,6275.2,-3868,345.0713114705409,2377.3,-5437,623.1761308009173,19748.4,-3578,1074.4194758100762,7514.2,1
-4877,583.716198164827,10637.1,-5442,471.18914448079636,8913.888888888889,-5209,1433.4465494046165,14969.6,-5814,435.28147215336526,3694.5,-5268,791.5183131172635,15448.1,-5651,812.8793055750017,6393.444444444444,-6313,455.98946814781135,1205.888888888889,-4820,419.4727762322628,5029.9,-8347,1616.0595564520518,15300.1,-5188,694.7889175857689,11862.4,-5865,999.1851880407388,13966.2,-4696,757.3010563837851,6415.4,-5337,354.0596136245998,12383.9,-4067,516.264089396111,3091.8,1
-6146,907.2254405603935,15625.111111111111,-4503,431.175381950316,11586.9,-4718,365.4744997944445,14121.2,-6890,250.13630851900513,2085.777777777778,-5938,584.2143822642884,10989.555555555555,-5061,763.4167995771018,8858.555555555555,-6442,521.596433563505,16280.222222222223,-3940,831.2989895338499,21168.3,-6689,521.387341618499,2008.4,-6577,1175.144688963875,3359.5,-6050,541.8452177513377,11541.4,-5624,686.5021558596891,18909.5,-5041,394.3164972455502,4772.0,-5995,366.2764529696184,3145.2,1
-3591,463.74712937116965,13340.9,-5209,1256.828564283928,15207.7,-3899,531.1894083093148,19813.5,-4606,207.02946650175008,1956.8,-3152,391.1127842451574,13476.2,-2649,500.15738522988954,15270.2,-4642,443.18330011407244,1051.5,-3705,1089.5479291889822,12252.1,-4402,599.604778166419,17433.0,-3485,611.2279852886322,11526.4,-3970,803.5797839267755,14098.444444444445,-3913,529.5346636434664,10758.5,-3714,473.8945030278364,7001.25,-3394,653.1225076507475,4392.7,1
-5713,1744.1871987762668,3127.75,-6703,1012.7547037659199,13476.9,-6822,571.2799313821534,5844.8,-7888,951.817793020862,11022.777777777777,-7247,1016.172431233991,17884.4,-5979,330.6510386721929,4854.75,-5343,853.2169770208168,12230.333333333334,-6197,1114.5299502480862,15737.9,-8398,882.900107599949,9427.4,-5430,569.1156385129437,11372.0,-8303,1130.4976293650511,11599.6,-7288,810.9738836732071,22516.7,-6123,479.651696546567,4014.375,-7698,1283.544331139364,7233.2,1
-6166,521.6770648590918,1532.6,-6271,804.5041951413305,15362.1,-5319,736.6782812055777,7035.0,-7327,730.442754282598,4290.666666666667,-5294,383.82683595601134,5715.2,-4541,568.1864804298048,12451.555555555555,-5363,1121.0346504457389,5966.375,-6223,1472.8569516419439,20796.1,-5903,455.19897778334257,1028.75,-3860,439.41324513492066,8024.222222222223,-6704,1372.2631817548697,14533.2,-4678,382.7314114798158,25187.555555555555,-5667,327.72447777565895,10702.111111111111,-5493,1148.5640774462715,17315.3,1
-3561,796.2384630247401,12973.1,-3514,546.8300010057969,17334.8,-4163,570.7491918522536,2008.6,-4270,539.3393306446752,5567.888888888889,-2749,453.79228728571496,4171.5,-2162,279.14519519418485,11005.6,-4092,543.7602780637808,18518.3,-3886,896.4439748249747,9898.1,-3230,353.2958533580589,1329.4,-4063,491.25094401944943,6151.6,-4962,802.1361227216986,2741.25,-2369,398.6707413392653,13754.7,-3861,824.6452873811864,8317.4,-1928,744.6770843795316,9322.3,1
-4960,303.5073876777961,5396.75,-6059,539.1281735357558,15130.75,-5166,564.0465317684334,4845.9,-6967,759.6118482488254,4685.3,-5580,426.96161680205387,2665.5555555555557,-3655,225.2342539131254,3459.6666666666665,-5318,657.9398452746296,12420.9,-5612,1298.7098251251296,13363.555555555555,-5155,201.0997541299142,1388.111111111111,-3806,293.91127913028106,14045.9,-7039,1172.1677524996164,7265.8,-5439,590.5775562955298,16268.0,-5747,659.3390705850834,10632.5,-5698,1449.9622098523803,15103.7,1
-6768,522.4572326994836,5145.3,-5767,578.2727367122662,11260.222222222223,-4517,1104.7908218300881,10882.9,-6655,362.0926538884814,2822.6,-6272,379.8323445943001,2865.0,-6164,788.8489082200732,10586.9,-6335,587.9140753545514,7669.8,-6194,877.2266905804154,12502.222222222223,-6180,318.2131989719992,16870.5,-6338,835.2293158169185,10071.4,-7223,753.0975704497234,1907.7777777777778,-5889,580.3975275619313,21392.0,-5768,194.28033868614057,8997.1,-7109,955.2579639959982,5998.333333333333,1
-6003,620.6660938056779,6190.6,-7067,740.1265364787263,10832.3,-5137,563.7064484286133,15748.5,-6449,434.76969765612415,3380.0,-6149,371.13003943745014,2974.0,-5323,443.7754950422582,9030.2,-5048,584.5291181797494,18158.8,-5605,671.238174942397,5364.0,-8346,826.0403682629501,23003.5,-6058,1004.883321585149,9452.7,-6864,597.8215787339934,13992.4,-6030,732.9223696954537,10588.4,-7347,630.6321352420923,10962.7,-6763,828.4706150491993,10267.1,1
-7507,1320.864338227057,13303.6,-6919,1361.5209913916115,8908.2,-6321,1618.958749350571,13257.888888888889,-7165,605.5475621286915,2155.8,-6389,548.1509685980678,1521.25,-4092,491.32294878216135,9750.7,-7059,1623.9437059208672,13350.9,-5302,841.9350568779025,8220.7,-6379,897.0595311734525,6784.111111111111,-7109,828.0629410709067,3717.125,-6170,510.2236372415569,8852.2,-6223,870.4710430190597,1973.7142857142858,-6492,533.4098093317727,7890.666666666667,-4805,975.2684963639504,14105.0,1
-7621,1198.3783250710085,11085.1,-6447,1078.1647554988997,14523.3,-6170,679.1579754045122,4076.222222222222,-7269,679.3426307836102,4996.2,-5879,477.87698207802407,2653.8,-5231,375.95989147779596,7838.7,-7032,440.5851223089586,4746.0,-4094,450.4639583560222,13212.333333333334,-6287,749.8286537603119,2798.8,-5735,456.72750081421407,10195.8,-6256,725.569769215889,10944.6,-5829,951.9513065278052,2201.3,-5740,540.7389018740952,6747.4,-6316,1278.2015842581309,18678.6,1
-7238,1184.0493712595967,9903.888888888889,-6015,705.1809413193185,8332.5,-5907,1495.130014413463,9347.4,-6507,568.6989449612112,6064.0,-6067,839.544585540942,4229.333333333333,-5156,632.0897483743897,11463.7,-7157,1356.0414975987546,12056.111111111111,-5231,730.1249824516362,10267.9,-5903,682.9722981205022,8483.9,-6805,1030.5313386792288,10249.5,-7002,724.231185464972,12672.8,-6443,669.119122428883,2787.5,-6628,842.2651997243337,14364.555555555555,-4971,501.18508557218496,15904.0,1
-7041,1147.9788717567942,11230.4,-6610,1267.0247669244677,13323.7,-5901,1295.2437647022277,17235.1,-6628,430.91799798529735,4663.777777777777,-5647,345.14879400049716,2273.5,-5325,875.4244913183562,11471.1,-7377,1164.3548428206923,10169.7,-5509,969.271422254881,9521.5,-6192,514.4176378905016,5874.666666666667,-6736,676.4190712864338,7477.6,-6452,704.6955914032732,10319.444444444445,-5783,726.9552943613546,5162.444444444444,-6858,757.9204443739452,5686.9,-5506,872.7895737232432,23897.7,1
-7038,1097.5860057416892,11364.1,-6610,1331.7183786371636,13323.5,-5908,1277.3066389868957,17248.3,-6624,458.7996684855713,5504.777777777777,-5654,356.3043783059628,2277.1,-5322,870.6248101220173,11472.9,-7381,1162.1037647301537,10166.7,-5514,967.8155247773198,9534.7,-6151,508.4181228618045,5888.222222222223,-6775,684.3619217928466,10685.6,-6460,702.3701145249445,10324.0,-5787,652.4750219901027,5162.666666666667,-6854,768.7032002014843,5693.3,-5502,894.2996645420395,23947.2,1
-7514,1370.4985305436207,9393.555555555555,-6509,1109.5560673831078,12950.222222222223,-5796,1099.0969929901544,18869.0,-6969,272.53586919889466,2561.1,-6198,555.7746283341837,2103.0,-5146,1074.6836929999454,6040.9,-6736,1103.6168538038914,11488.2,-6071,960.2459175764405,11720.555555555555,-6346,913.6372584346626,20016.2,-5263,384.6440432399745,9780.6,-6041,717.2183001011667,14669.6,-6828,892.6314130178139,24189.0,-6540,533.6307805964742,5505.1,-5749,1035.475354548115,11244.777777777777,1
-7038,1296.5679156912681,12452.7,-6609,1324.6996791726062,13315.1,-5918,1289.1881786612846,17244.5,-6512,488.1548006268094,4873.125,-5657,354.2220207722811,2274.5,-5332,859.4939441322412,11473.9,-7377,1164.0437105194967,10169.9,-5510,942.9676611634143,9554.2,-6170,510.80829193652676,5878.777777777777,-6745,676.1162621916435,5809.9,-6445,704.8324903877289,10322.0,-5781,723.3027813994928,5162.0,-6850,752.1018813963984,5690.0,-5505,894.9567643188151,23941.5,1
